    8.300000e-01    8.278941e-02    8.278941e-02    1.438331e-11 
    8.400000e-01    8.340647e-02    8.340647e-02    1.437148e-11 
    8.500000e-01    8.401375e-02    8.401375e-02    1.435761e-11 
    8.600000e-01    8.461126e-02    8.461126e-02    1.434172e-11 
    8.700000e-01    8.519903e-02    8.519903e-02    1.432390e-11 
    8.800000e-01    8.577711e-02    8.577711e-02    1.430418e-11 
    8.900000e-01    8.634551e-02    8.634551e-02    1.428260e-11 
    9.000000e-01    8.690426e-02    8.690426e-02    1.425923e-11 
    9.100000e-01    8.745342e-02    8.745342e-02    1.423416e-11 
    9.200000e-01    8.799300e-02    8.799300e-02    1.420733e-11 
    9.300000e-01    8.852306e-02    8.852306e-02    1.417889e-11 
    9.400000e-01    8.904362e-02    8.904362e-02    1.414883e-11 
    9.500000e-01    8.955472e-02    8.955472e-02    1.411724e-11 
    9.600000e-01    9.005641e-02    9.005641e-02    1.408410e-11 
    9.700000e-01    9.054872e-02    9.054872e-02    1.404947e-11 
    9.800000e-01    9.103171e-02    9.103171e-02    1.401344e-11 
    9.900000e-01    9.150540e-02    9.150540e-02    1.397603e-11 
    1.000000e+00    9.196986e-02    9.196986e-02    1.393728e-11 
    1.010000e+00    9.242512e-02    9.242512e-02    1.389720e-11 
    1.020000e+00    9.287123e-02    9.287123e-02    1.385587e-11 
    1.030000e+00    9.330823e-02    9.330823e-02    1.381331e-11 
    1.040000e+00    9.373618e-02    9.373618e-02    1.376951e-11 
    1.050000e+00    9.415513e-02    9.415513e-02    1.372456e-11 
    1.060000e+00    9.456511e-02    9.456511e-02    1.367853e-11 
    1.070000e+00    9.496620e-02    9.496620e-02    1.363142e-11 
    1.080000e+00    9.535842e-02    9.535842e-02    1.358325e-11 
    1.090000e+00    9.574185e-02    9.574185e-02    1.353402e-11 
    1.100000e+00    9.611653e-02    9.611653e-02    1.348389e-11 
    1.110000e+00    9.648251e-02    9.648251e-02    1.343278e-11 
    1.120000e+00    9.683984e-02    9.683984e-02    1.338074e-11 
    1.130000e+00    9.718859e-02    9.718859e-02    1.332780e-11 
    1.140000e+00    9.752881e-02    9.752881e-02    1.327403e-11 
    1.150000e+00    9.786055e-02    9.786055e-02    1.321945e-11 
    1.160000e+00    9.818387e-02    9.818387e-02    1.316404e-11 
    1.170000e+00    9.849883e-02    9.849883e-02    1.310789e-11 
    1.180000e+00    9.880548e-02    9.880548e-02    1.305098e-11 
    1.190000e+00    9.910388e-02    9.910388e-02    1.299338e-11 
    1.200000e+00    9.939409e-02    9.939409e-02    1.293517e-11 
    1.210000e+00    9.967617e-02    9.967617e-02    1.287626e-11 
    1.220000e+00    9.995017e-02    9.995017e-02    1.281676e-11 
    1.230000e+00    1.002162e-01    1.002162e-01    1.275670e-11 
    1.240000e+00    1.004742e-01    1.004742e-01    1.269602e-11 
    1.250000e+00    1.007243e-01    1.007243e-01    1.263482e-11 
    1.260000e+00    1.009667e-01    1.009667e-01    1.257312e-11 
    1.270000e+00    1.012012e-01    1.012012e-01    1.251092e-11 
    1.280000e+00    1.014280e-01    1.014280e-01    1.244824e-11 
    1.290000e+00    1.016472e-01    1.016472e-01    1.238505e-11 
    1.300000e+00    1.018588e-01    1.018588e-01    1.232146e-11 
    1.310000e+00    1.020628e-01    1.020628e-01    1.225749e-11 
    1.320000e+00    1.022594e-01    1.022594e-01    1.219315e-11 
    1.330000e+00    1.024486e-01    1.024486e-01    1.212842e-11 
    1.340000e+00    1.026304e-01    1.026304e-01    1.206334e-11 
    1.350000e+00    1.028050e-01    1.028050e-01    1.199797e-11 
    1.360000e+00    1.029723e-01    1.029723e-01    1.193232e-11 
    1.370000e+00    1.031325e-01    1.031325e-01    1.186638e-11 
    1.380000e+00    1.032856e-01    1.032856e-01    1.180020e-11 
    1.390000e+00    1.034316e-01    1.034316e-01    1.173378e-11 
    1.400000e+00    1.035707e-01    1.035707e-01    1.166715e-11 
    1.410000e+00    1.037029e-01    1.037029e-01    1.160033e-11 
    1.420000e+00    1.038283e-01    1.038283e-01    1.153329e-11 
    1.430000e+00    1.039468e-01    1.039468e-01    1.146609e-11 
    1.440000e+00    1.040587e-01    1.040587e-01    1.139873e-11 
    1.450000e+00    1.041639e-01    1.041639e-01    1.133127e-11 
    1.460000e+00    1.042625e-01    1.042625e-01    1.126367e-11 
    1.470000e+00    1.043546e-01    1.043546e-01    1.119595e-11 
    1.480000e+00    1.044402e-01    1.044402e-01    1.112811e-11 
    1.490000e+00    1.045194e-01    1.045194e-01    1.106021e-11 
    1.500000e+00    1.045923e-01    1.045923e-01    1.099221e-11 
    1.510000e+00    1.046589e-01    1.046589e-01    1.092415e-11 
    1.520000e+00    1.047193e-01    1.047193e-01    1.085607e-11 
    1.530000e+00    1.047735e-01    1.047735e-01    1.078798e-11 
    1.540000e+00    1.048216e-01    1.048216e-01    1.071983e-11 
    1.550000e+00    1.048638e-01    1.048638e-01    1.065166e-11 
    1.560000e+00    1.048999e-01    1.048999e-01    1.058356e-11 
    1.570000e+00    1.049302e-01    1.049302e-01    1.051545e-11 
    1.580000e+00    1.049546e-01    1.049546e-01    1.044735e-11 
    1.590000e+00    1.049733e-01    1.049733e-01    1.037929e-11 
    1.600000e+00    1.049862e-01    1.049862e-01    1.031131e-11 
