1;2.600000e-05
2;7.000000e-06
3;5.000000e-06
4;6.000000e-06
5;6.000000e-06
6;9.000000e-06
7;6.000000e-06
8;5.000000e-06
9;5.000000e-06
10;6.000000e-06
11;5.000000e-06
12;5.000000e-06
13;5.000000e-06
14;5.000000e-06
15;5.000000e-06
16;5.000000e-06
17;6.000000e-06
18;6.000000e-06
19;6.000000e-06
20;9.000000e-06
21;6.000000e-06
22;6.000000e-06
23;6.000000e-06
24;7.000000e-06
25;7.000000e-06
26;6.000000e-06
27;6.000000e-06
28;6.000000e-06
29;1.400000e-05
30;6.000000e-06
31;6.000000e-06
32;6.000000e-06
33;7.000000e-06
34;6.000000e-06
35;8.000000e-06
36;1.100000e-05
37;6.000000e-06
38;7.000000e-06
39;7.000000e-06
40;6.000000e-06
41;7.000000e-06
42;1.000000e-05
43;6.000000e-06
44;6.000000e-06
45;6.000000e-06
46;6.000000e-06
47;1.000000e-05
48;6.000000e-06
49;6.000000e-06
50;6.000000e-06
51;6.000000e-06
52;1.100000e-05
53;5.000000e-06
54;6.000000e-06
55;6.000000e-06
56;1.000000e-05
57;6.000000e-06
58;7.000000e-06
59;6.000000e-06
60;1.000000e-05
61;6.000000e-06
62;6.000000e-06
63;5.000000e-06
64;9.000000e-06
65;7.000000e-06
66;7.000000e-06
67;7.000000e-06
68;6.000000e-06
69;6.000000e-06
70;6.000000e-06
71;6.000000e-06
72;7.000000e-06
73;6.000000e-06
74;6.000000e-06
75;6.000000e-06
76;6.000000e-06
77;7.000000e-06
78;6.000000e-06
79;6.000000e-06
80;6.000000e-06
81;7.000000e-06
82;6.000000e-06
83;1.000000e-05
84;7.000000e-06
85;6.000000e-06
86;6.000000e-06
87;6.000000e-06
88;6.000000e-06
89;6.000000e-06
90;7.000000e-06
91;7.000000e-06
92;6.000000e-06
93;6.000000e-06
94;6.000000e-06
95;7.000000e-06
96;6.000000e-06
97;6.000000e-06
98;6.000000e-06
99;6.000000e-06
100;7.000000e-06
101;5.000000e-06
102;5.000000e-06
103;6.000000e-06
104;7.000000e-06
105;7.000000e-06
106;6.000000e-06
107;7.000000e-06
108;6.000000e-06
109;7.000000e-06
110;6.000000e-06
111;7.000000e-06
112;6.000000e-06
113;6.000000e-06
114;7.000000e-06
115;6.000000e-06
116;6.000000e-06
117;6.000000e-06
118;6.000000e-06
119;6.000000e-06
120;6.000000e-06
121;6.000000e-06
122;6.000000e-06
123;6.000000e-06
124;6.000000e-06
125;6.000000e-06
126;6.000000e-06
127;6.000000e-06
128;7.000000e-06
129;6.000000e-06
130;6.000000e-06
131;1.100000e-05
132;6.000000e-06
133;7.000000e-06
134;6.000000e-06
135;6.000000e-06
136;6.000000e-06
137;6.000000e-06
138;6.000000e-06
139;6.000000e-06
140;6.000000e-06
141;7.000000e-06
142;6.000000e-06
143;5.000000e-06
144;6.000000e-06
145;6.000000e-06
146;6.000000e-06
147;6.000000e-06
148;6.000000e-06
149;6.000000e-06
150;6.000000e-06
151;6.000000e-06
152;6.000000e-06
153;6.000000e-06
154;6.000000e-06
155;6.000000e-06
156;6.000000e-06
157;6.000000e-06
158;6.000000e-06
159;6.000000e-06
160;7.000000e-06
161;6.000000e-06
162;6.000000e-06
163;7.000000e-06
164;1.100000e-05
165;5.000000e-06
166;6.000000e-06
167;6.000000e-06
168;5.000000e-06
169;5.000000e-06
170;6.000000e-06
171;6.000000e-06
172;5.000000e-06
173;6.000000e-06
174;6.000000e-06
175;6.000000e-06
176;5.000000e-06
177;6.000000e-06
178;6.000000e-06
179;5.000000e-06
180;5.000000e-06
181;6.000000e-06
182;6.000000e-06
183;5.000000e-06
184;6.000000e-06
185;6.000000e-06
186;6.000000e-06
187;5.000000e-06
188;6.000000e-06
189;6.000000e-06
190;5.000000e-06
191;5.000000e-06
192;6.000000e-06
193;6.000000e-06
194;5.000000e-06
195;6.000000e-06
196;6.000000e-06
197;6.000000e-06
198;5.000000e-06
199;6.000000e-06
